Trienio,Semestre,Chamada,Curso_Limpo,Campus,Turno,Sistema_ID,Sistema_Nome,Min,Max,Media,N_Banco
2021-2023,2°,5ª,ADMINISTRAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-20.512,-15.823,-18.052,5
2021-2023,2°,1ª,ADMINISTRAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-10.769,-8.489,-9.629,2
2021-2023,2°,1ª,ADMINISTRAÇÃO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,-88.215,-37.583,-63.105,11
2021-2023,2°,1ª,AGRONOMIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-100.363,-20.978,-47.32,34
2021-2023,2°,1ª,ARQUITETURA E URBANISMO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,69.158,82.385,76.802,9
2021-2023,2°,1ª,ARQUITETURA E URBANISMO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,26.517,26.517,26.517,1
2021-2023,2°,2ª,ARQUITETURA E URBANISMO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,26.125,26.125,26.125,1
2021-2023,2°,3ª,ARQUITETURA E URBANISMO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,13.99,13.99,13.99,1
2021-2023,2°,1ª,ARQUITETURA E URBANISMO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,19.895,53.512,36.855,14
2021-2023,2°,2ª,ARQUITETURA E URBANISMO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,6.657,16.057,12.453,3
2021-2023,2°,1ª,ARTES CÊNICAS - INTERPRETAÇÃO TEATRAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,1.365,4.282,2.824,2
2021-2023,2°,1ª,ARTES VISUAIS (BACHARELADO)*,DARCY RIBEIRO,DIURNO,1,Sistema Universal,-44.725,-23.129,-33.927,2
2021-2023,2°,1ª,ARTES VISUAIS (LICENCIATURA)*,DARCY RIBEIRO,DIURNO,1,Sistema Universal,11.447,38.274,24.339,5
2021-2023,2°,1ª,BIOTECNOLOGIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,33.044,60.319,47.306,17
2021-2023,2°,2ª,BIOTECNOLOGIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,24.733,28.382,27.021,4
2021-2023,2°,3ª,BIOTECNOLOGIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,19.17,23.108,21.139,2
2021-2023,2°,4ª,BIOTECNOLOGIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,11.598,11.645,11.622,2
2021-2023,2°,5ª,BIOTECNOLOGIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,7.918,11.379,9.648,2
2021-2023,2°,1ª,BIOTECNOLOGIA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-5.082,-5.082,-5.082,1
2021-2023,2°,1ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,129.973,141.414,134.187,9
2021-2023,2°,2ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,112.318,122.58,117.765,4
2021-2023,2°,3ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,110.944,110.944,110.944,1
2021-2023,2°,1ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,84.031,84.031,84.031,1
2021-2023,2°,2ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,81.917,81.917,81.917,1
2021-2023,2°,3ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,43.541,43.541,43.541,1
2021-2023,2°,4ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,24.414,24.414,24.414,1
2021-2023,2°,5ª,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,7.963,7.963,7.963,1
2021-2023,2°,1ª,CIÊNCIA POLÍTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,21.477,46.242,33.767,19
2021-2023,2°,2ª,CIÊNCIA POLÍTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,14.34,20.625,17.918,5
2021-2023,2°,3ª,CIÊNCIA POLÍTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,12.233,12.906,12.57,2
2021-2023,2°,4ª,CIÊNCIA POLÍTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,10.529,10.529,10.529,1
2021-2023,2°,5ª,CIÊNCIA POLÍTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,10.242,10.242,10.242,1
2021-2023,2°,1ª,CIÊNCIA POLÍTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,24.029,24.029,24.029,1
2021-2023,2°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,58.44,78.168,67.187,9
2021-2023,2°,2ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,52.363,55.74,54.508,5
2021-2023,2°,3ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,50.493,52.021,51.257,2
2021-2023,2°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-15.855,-15.855,-15.855,1
2021-2023,2°,2ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-19.876,-19.876,-19.876,1
2021-2023,2°,3ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-27.131,-27.131,-27.131,1
2021-2023,2°,4ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-27.783,-27.783,-27.783,1
2021-2023,2°,5ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-34.756,-34.756,-34.756,1
2021-2023,2°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-67.47,-6.679,-31.1,19
2021-2023,2°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,44.45,80.086,65.073,24
2021-2023,2°,2ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,36.575,44.286,40.438,4
2021-2023,2°,5ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,35.727,35.727,35.727,1
2021-2023,2°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-22.193,-22.193,-22.193,1
2021-2023,2°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-65.269,-19.402,-38.417,13
2021-2023,2°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-55.743,-6.602,-36.393,3
2021-2023,2°,1ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,-94.831,-46.621,-63.942,6
2021-2023,2°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,31.693,53.676,41.096,9
2021-2023,2°,2ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,17.84,29.385,22.237,4
2021-2023,2°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-4.1,-4.1,-4.1,1
2021-2023,2°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,53.052,67.666,60.634,4
2021-2023,2°,2ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,52.618,52.618,52.618,1
2021-2023,2°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,17.301,17.301,17.301,1
2021-2023,2°,2ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,2.814,2.814,2.814,1
2021-2023,2°,1ª,DESIGN - PROGRAMAÇÃO VISUAL/PROJETO DO PRODUTO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,39.515,52.957,47.672,4
2021-2023,2°,2ª,DESIGN - PROGRAMAÇÃO VISUAL/PROJETO DO PRODUTO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,30.918,34.709,33.28,3
2021-2023,2°,3ª,DESIGN - PROGRAMAÇÃO VISUAL/PROJETO DO PRODUTO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,28.733,28.733,28.733,1
2021-2023,2°,4ª,DESIGN - PROGRAMAÇÃO VISUAL/PROJETO DO PRODUTO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,28.563,28.563,28.563,1
2021-2023,2°,1ª,DESIGN - PROGRAMAÇÃO VISUAL/PROJETO DO PRODUTO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-16.465,-16.465,-16.465,1
2021-2023,2°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,102.637,115.854,111.187,12
2021-2023,2°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,90.22,99.739,96.007,7
2021-2023,2°,3ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,85.158,85.158,85.158,1
2021-2023,2°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,38.7,42.077,40.388,2
2021-2023,2°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,87.109,100.151,93.029,13
2021-2023,2°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,85.332,86.343,85.838,2
2021-2023,2°,4ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,85.037,85.037,85.037,1
2021-2023,2°,5ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,84.623,84.623,84.623,1
2021-2023,2°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,47.914,66.202,57.058,2
2021-2023,2°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,44.917,44.917,44.917,1
2021-2023,2°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-4.793,9.882,1.05,11
2021-2023,2°,2ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-8.087,-5.013,-7.041,3
2021-2023,2°,3ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-11.257,-11.257,-11.257,1
2021-2023,2°,5ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-11.349,-11.349,-11.349,1
2021-2023,2°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-51.479,-23.948,-39.267,17
2021-2023,2°,2ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-76.854,-52.604,-63.373,12
2021-2023,2°,3ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-88.991,-76.917,-83.397,6
2021-2023,2°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-28.046,-28.046,-28.046,1
2021-2023,2°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,20.277,36.588,28.025,11
2021-2023,2°,2ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,17.14,19.814,18.596,5
2021-2023,2°,3ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,12.956,16.139,14.493,3
2021-2023,2°,4ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,10.953,12.366,11.66,2
2021-2023,2°,5ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-6.108,-1.561,-3.663,3
2021-2023,2°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,2,Cota para Negros,-30.288,-30.288,-30.288,1
2021-2023,2°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,25.192,44.558,32.464,9
2021-2023,2°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,17.335,25.057,21.112,4
2021-2023,2°,3ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,17.036,17.036,17.036,1
2021-2023,2°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,8.745,8.745,8.745,1
2021-2023,2°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,0.14,0.14,0.14,1
2021-2023,2°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-79.088,-30.857,-44.426,9
2021-2023,2°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-40.994,-40.994,-40.994,1
2021-2023,2°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,7.613,54.918,25.853,19
2021-2023,2°,2ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-2.269,4.221,0.914,4
2021-2023,2°,3ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-2.907,-2.907,-2.907,1
2021-2023,2°,5ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-7.884,-3.109,-5.496,2
2021-2023,2°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,102.819,112.895,107.985,9
2021-2023,2°,2ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,97.261,102.398,100.508,3
2021-2023,2°,3ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,91.375,92.434,91.904,2
2021-2023,2°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,42.108,42.108,42.108,1
2021-2023,2°,2ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,8.531,8.531,8.531,1
2021-2023,2°,1ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-35.357,11.19,-8.116,18
2021-2023,2°,2ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-48.633,-36.65,-41.349,5
2021-2023,2°,3ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-52.977,-50.786,-51.882,2
2021-2023,2°,4ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-67.908,-53.619,-60.764,2
2021-2023,2°,5ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-72.97,-72.97,-72.97,1
2021-2023,2°,1ª,ENGENHARIA DE REDES DE COMUNICAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-25.011,-25.011,-25.011,1
2021-2023,2°,1ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-10.268,80.518,26.401,19
2021-2023,2°,2ª,ENGENHARIA ELÉTRICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-74.806,-55.505,-64.209,4
2021-2023,2°,1ª,ENGENHARIA MECATRÔNICA - CONTROLE E AUTOMAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-34.629,1.537,-17.536,9
2021-2023,2°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-18.952,47.096,14.176,19
2021-2023,2°,2ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-39.855,-19.059,-29.263,8
2021-2023,2°,1ª,ENGENHARIA MECÂNICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-10.817,-10.817,-10.817,1
2021-2023,2°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-81.964,40.261,0.527,15
2021-2023,2°,1ª,ENGENHARIA QUÍMICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,38.705,38.705,38.705,1
2021-2023,2°,1ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,1,Sistema Universal,25.405,52.485,37.809,84
2021-2023,2°,2ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,1,Sistema Universal,13.046,25.376,18.893,39
2021-2023,2°,3ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,1,Sistema Universal,11.405,12.99,12.112,6
2021-2023,2°,4ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,1,Sistema Universal,10.679,11.327,10.998,3
2021-2023,2°,5ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,1,Sistema Universal,10.083,10.495,10.286,4
2021-2023,2°,1ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,2,Cota para Negros,10.303,28.407,18.261,7
2021-2023,2°,2ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,2,Cota para Negros,4.856,4.856,4.856,1
2021-2023,2°,3ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,2,Cota para Negros,3.78,3.78,3.78,1
2021-2023,2°,4ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,2,Cota para Negros,-0.432,-0.432,-0.432,1
2021-2023,2°,5ª,ENGENHARIAS - AEROESPACIAL / AUTOMOTIVA / ELETRÔNICA / ENERGIA / SOFTWARE (BACHARELADOS)**,GAMA,DIURNO,2,Cota para Negros,-1.699,-1.699,-1.699,1
2021-2023,2°,1ª,ESTATÍSTICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-40.807,7.906,-13.55,11
2021-2023,2°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-24.678,1.418,-11.022,15
2021-2023,2°,2ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-45.371,-28.753,-39.882,9
2021-2023,2°,3ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-46.761,-43.14,-45.195,3
2021-2023,2°,4ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-50.267,-49.024,-49.527,3
2021-2023,2°,5ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-50.89,-50.89,-50.89,1
2021-2023,2°,1ª,FARMÁCIA (BACHARELADO),CEILÂNDIA,DIURNO,2,Cota para Negros,-38.08,-38.08,-38.08,1
2021-2023,2°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,43.199,61.155,52.447,9
2021-2023,2°,2ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,27.605,41.879,33.823,4
2021-2023,2°,3ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,27.284,27.284,27.284,1
2021-2023,2°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,8.986,8.986,8.986,1
2021-2023,2°,1ª,FARMÁCIA (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,-85.931,-5.27,-49.481,10
2021-2023,2°,1ª,FISIOTERAPIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,9.722,21.825,15.458,11
2021-2023,2°,2ª,FISIOTERAPIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-1.191,8.439,3.792,9
2021-2023,2°,3ª,FISIOTERAPIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-3.646,-3.198,-3.422,2
2021-2023,2°,4ª,FISIOTERAPIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-4.049,-4.049,-4.049,1
2021-2023,2°,5ª,FISIOTERAPIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-4.271,-4.271,-4.271,1
2021-2023,2°,1ª,FISIOTERAPIA (BACHARELADO),CEILÂNDIA,DIURNO,2,Cota para Negros,-24.243,-24.243,-24.243,1
2021-2023,2°,1ª,FONOAUDIOLOGIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-18.035,11.061,-2.354,9
2021-2023,2°,2ª,FONOAUDIOLOGIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-37.595,-21.235,-30.101,9
2021-2023,2°,3ª,FONOAUDIOLOGIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-48.782,-42.029,-45.962,3
2021-2023,2°,4ª,FONOAUDIOLOGIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-53.066,-53.066,-53.066,1
2021-2023,2°,5ª,FONOAUDIOLOGIA (BACHARELADO),CEILÂNDIA,DIURNO,1,Sistema Universal,-55.494,-55.494,-55.494,1
2021-2023,2°,1ª,FONOAUDIOLOGIA (BACHARELADO),CEILÂNDIA,DIURNO,2,Cota para Negros,-34.885,-34.885,-34.885,1
2021-2023,2°,1ª,FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-55.738,-37.874,-60.489,3
2021-2023,2°,1ª,GESTÃO DE POLÍTICAS PÚBLICAS (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Sistema Universal,-67.745,-51.05,-59.616,9
2021-2023,2°,1ª,GESTÃO DE POLÍTICAS PÚBLICAS (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,-53.524,-53.524,-53.524,1
2021-2023,2°,1ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,7.882,26.487,20.564,9
2021-2023,2°,2ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,1.959,3.985,2.972,2
2021-2023,2°,3ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,1.685,1.685,1.685,1
2021-2023,2°,4ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,0.289,0.289,0.289,1
2021-2023,2°,5ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-5.739,-5.739,-5.739,1
2021-2023,2°,1ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-2.413,-2.413,-2.413,1
2021-2023,2°,2ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-23.77,-23.77,-23.77,1
2021-2023,2°,3ª,HISTÓRIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-25.535,-25.535,-25.535,1
2021-2023,2°,1ª,JORNALISMO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,47.009,52.439,49.284,4
2021-2023,2°,1ª,JORNALISMO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,25.561,25.561,25.561,1
2021-2023,2°,1ª,LETRAS - TRADUÇÃO - INGLÊS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Sistema Universal,-66.268,-32.299,-52.192,6
2021-2023,2°,1ª,LETRAS - TRADUÇÃO - INGLÊS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-37.349,-37.349,-37.349,1
2021-2023,2°,1ª,LICENCIATURA EM ARTES CÊNICAS,DARCY RIBEIRO,DIURNO,1,Sistema Universal,-55.872,-37.271,-44.863,3
2021-2023,2°,1ª,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,DARCY RIBEIRO,NOTURNO,1,Sistema Universal,-65.371,-39.245,-50.95,4
